Dataline,Play,ActSceneLine,PlayerLine,split,modern_line_v1,modern_line_final,method,annotator_id,reviewer_id,status,quality_score,confidence,context_window,reference_source,notes,last_updated_utc,row_type,ambiguity_flag,alignment_status,reject_reason
98689,Titus Andronicus,5.1.112,Wherein I had no stroke of mischief in it?,train,Wherein I had no stroke of mischief in it?,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Confederate with the queen and her two sons: || And what not done, that thou hast cause to rue, || Wherein I had no stroke of mischief in it? || I play'd the cheater for thy father's hand, || And, when I had it, drew myself apart",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=5|scene=1|line=112,fallback_mode=true | unresolved_lexicon:wherein,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:wherein
98706,Titus Andronicus,5.1.129,"Wherein I did not some notorious ill,",train,"Wherein I did not some notorious ill,",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Even now I curse the day--and yet, I think, || Few come within the compass of my curse,-- || Wherein I did not some notorious ill, || As kill a man, or else devise his death, || Ravish a maid, or plot the way to do it,",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=5|scene=1|line=129,fallback_mode=true | unresolved_lexicon:wherein,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:wherein
99110,Titus Andronicus,5.3.130,"Have we done aught amiss,--show us wherein,",train,"Have we done aught amiss,--show us wherein,",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Or more than any living man could bear. || Now you have heard the truth, what say you, Romans? || Have we done aught amiss,--show us wherein, || And, from the place where you behold us now, || The poor remainder of Andronici",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=5|scene=3|line=130,fallback_mode=true | unresolved_lexicon:wherein,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:wherein
102979,Twelfth Night,1.2.27,Orsino.,train,Orsino.,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"A noble duke, in nature as in name. || What is the name? || Orsino. || Orsino! I have heard my father name him: || He was a bachelor then.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=1|scene=2|line=27,fallback_mode=true | length_outlier,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,length_outlier
103006,Twelfth Night,1.2.54,"I prithee, and I'll pay thee bounteously,",train,"I prithee, and I'll pay you bounteously,",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"I will believe thou hast a mind that suits || With this thy fair and outward character. || I prithee, and I'll pay thee bounteously, || Conceal me what I am, and be my aid || For such disguise as haply shall become",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=1|scene=2|line=54,fallback_mode=true | unresolved_lexicon:prithee | applied=\bthee\b->you:1,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:prithee
103084,Twelfth Night,1.3.62,"Marry, but you shall have, and here's my hand.",train,"Marry, but you shall have, and here's my hand.",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"fools in hand? || Sir, I have not you by the hand. || Marry, but you shall have, and here's my hand. || Now, sir, 'thought is free:' I pray you, bring || your hand to the buttery-bar and let it drink.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=1|scene=3|line=62,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
103093,Twelfth Night,1.3.71,"Ay, sir, I have them at my fingers' ends: marry,",train,"Ay, sir, I have them at my fingers' ends: marry,",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"A dry jest, sir. || Are you full of them? || Ay, sir, I have them at my fingers' ends: marry, || now I let go your hand, I am barren. || O knight thou lackest a cup of canary: when did I",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=1|scene=3|line=71,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
103325,Twelfth Night,1.5.116,"Ay, marry, what is he?",train,"Ay, marry, what is he?",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Cousin, cousin, how have you come so early by this lethargy? || Lechery! I defy lechery. There's one at the gate. || Ay, marry, what is he? || Let him be the devil, an he will, I care not: give || me faith, say I. Well, it's all one.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=1|scene=5|line=116,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
103596,Twelfth Night,2.2.27,Wherein the pregnant enemy does much.,train,Wherein the pregnant enemy does much.,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Poor lady, she were better love a dream. || Disguise, I see, thou art a wickedness, || Wherein the pregnant enemy does much. || How easy is it for the proper-false || In women's waxen hearts to set their forms!",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=2|line=27,fallback_mode=true | unresolved_lexicon:wherein,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:wherein
103751,Twelfth Night,2.3.133,"Marry, sir, sometimes he is a kind of puritan.",train,"Marry, sir, sometimes he is a kind of puritan.",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"I know I can do it. || Possess us, possess us, tell us something of him. || Marry, sir, sometimes he is a kind of puritan. || O, if I thought that I'ld beat him like a dog! || What, for being a puritan? thy exquisite reason,",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=3|line=133,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
103767,Twelfth Night,2.3.149,"love, wherein, by the colour of his beard, the shape",train,"love, wherein, by the colour of his beard, the shape",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"What wilt thou do? || I will drop in his way some obscure epistles of || love, wherein, by the colour of his beard, the shape || of his leg, the manner of his gait, the expressure || of his eye, forehead, and complexion, he shall find",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=3|line=149,fallback_mode=true | unresolved_lexicon:wherein,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:wherein
103857,Twelfth Night,2.4.52,"Ay, prithee, sing.",train,"Ay, prithee, sing.",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Like the old age. || Are you ready, sir? || Ay, prithee, sing. || SONG. || Come away, come away, death,",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=4|line=52,fallback_mode=true | unresolved_lexicon:prithee,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:prithee
104041,Twelfth Night,2.5.94,"Marry, hang thee, brock!",train,"Marry, hang you, brock!",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"altered! 'No man must know:' if this should be || thee, Malvolio? || Marry, hang thee, brock! || I may command where I adore, || But silence, like a Lucrece knife,",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=5|line=94,fallback_mode=true | unresolved_lexicon:marry | applied=\bthee\b->you:1,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
104111,Twelfth Night,2.5.163,postscript.,train,postscript.,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"cross-gartered, even with the swiftness of putting || on. Jove and my stars be praised! Here is yet a || postscript. || 'Thou canst not choose but know who I am. If thou || entertainest my love, let it appear in thy smiling,",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=5|line=163,fallback_mode=true | length_outlier,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,length_outlier
104116,Twelfth Night,2.5.167,"presence still smile, dear my sweet, I prithee.'",train,"presence still smile, dear my sweet, I prithee.'",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"entertainest my love, let it appear in thy smiling, || thy smiles become thee well, therefore in my || presence still smile, dear my sweet, I prithee.' || Jove, I thank thee: I will smile, I will do || everything that thou wilt have me.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=5|line=167,fallback_mode=true | unresolved_lexicon:prithee,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:prithee
104122,Twelfth Night,2.5.172,I could marry this wench for this device.,train,I could marry this wench for this device.,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,I will not give my part of this sport for a pension || of thousands to be paid from the Sophy. || I could marry this wench for this device. || So could I too. || And ask no other dowry with her but such another jest.,https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=2|scene=5|line=172,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
104293,Twelfth Night,3.1.136,Stay:,train,Stay:,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Attend your ladyship! || You'll nothing, madam, to my lord by me? || Stay: || I prithee, tell me what thou thinkest of me. || That you do think you are not what you are.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=1|line=136,fallback_mode=true | length_outlier,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,length_outlier
104294,Twelfth Night,3.1.137,"I prithee, tell me what thou thinkest of me.",train,"I prithee, tell me what you think of me.",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"You'll nothing, madam, to my lord by me? || Stay: || I prithee, tell me what thou thinkest of me. || That you do think you are not what you are. || If I think so, I think the same of you.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=1|line=137,fallback_mode=true | unresolved_lexicon:prithee | applied=\bthou\b->you:1,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:prithee
104327,Twelfth Night,3.2.4,"Marry, I saw your niece do more favours to the",train,"Marry, I saw your niece do more favours to the",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Thy reason, dear venom, give thy reason. || You must needs yield your reason, Sir Andrew. || Marry, I saw your niece do more favours to the || count's serving-man than ever she bestowed upon me, || I saw't i' the orchard.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=2|line=4,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
104352,Twelfth Night,3.2.29,politician.,train,politician.,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"An't be any way, it must be with valour, for policy || I hate: I had as lief be a Brownist as a || politician. || Why, then, build me thy fortunes upon the basis of || valour. Challenge me the count's youth to fight",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=2|line=29,fallback_mode=true | length_outlier,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,length_outlier
104570,Twelfth Night,3.4.101,"Marry, and it shall be done to-morrow morning, if I",train,"Marry, and it shall be done to-morrow morning, if I",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"it at heart! Pray God, he be not bewitched! || Carry his water to the wise woman. || Marry, and it shall be done to-morrow morning, if I || live. My lady would not lose him for more than I'll say. || How now, mistress!",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=4|line=101,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
104574,Twelfth Night,3.4.105,"Prithee, hold thy peace, this is not the way: do",train,"Prithee, hold your peace, this is not the way: do",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"How now, mistress! || O Lord! || Prithee, hold thy peace, this is not the way: do || you not see you move him? let me alone with him. || No way but gentleness, gently, gently: the fiend is",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=4|line=105,fallback_mode=true | unresolved_lexicon:prithee | applied=\bthy\b->your:1,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:prithee
104623,Twelfth Night,3.4.151,Good.,train,Good.,,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"Very brief, and to exceeding good sense--less. || be thy chance to kill me,'-- || Good. || Still you keep o' the windy side of the law: good. || one of our souls! He may have mercy upon mine, but",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=4|line=151,fallback_mode=true | length_outlier,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,length_outlier
104756,Twelfth Night,3.4.275,"Marry, I'll ride your horse as well as I ride you.",train,"Marry, I'll ride your horse as well as I ride you.",,retrieved_paraphrase_guided_original,agent_option_c_fallback,,rejected,2,low,"I'll make the motion: stand here, make a good show || on't: this shall end without the perdition of souls. || Marry, I'll ride your horse as well as I ride you. || I have his horse to take up the quarrel: || I have persuaded him the youth's a devil.",https://www.litcharts.com/shakescleare/shakespeare-translations/henry-iv-part-1|act=3|scene=4|line=275,fallback_mode=true | unresolved_lexicon:marry,2026-04-07T00:34:37+00:00,dialogue,True,not_applicable_fallback,unresolved_lexicon:marry
